full_name,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15
B’greal 45,0.0,0.0,0.0,0.00042694497153700185,0.0,4.37368789363191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B’lerion 46,0.0,0.0,0.0,0.017924911900243968,0.0032545834871416266,4.99850044986504e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B’naj 47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002239448751076658,0.0,0.0,0.0,0.0,0.0,0.0
B’ner 48,0.0,0.0,0.002450379808870375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B’nurrin 49,0.0,0.0,0.0078412153883852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B’rant 50,0.0,0.0,0.0,0.0,0.0,0.0,2.6279827604330916e-05,0.001312749422390254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B’refli 51,0.0,0.0,0.0,0.0,0.0,0.0,0.0001576789656259855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B’zon 52,0.0,0.0,0.0,0.0,0.0,0.00031240627811656503,0.0,0.0,0.0,0.0,0.0,0.0,0.0010072622363708715,0.0,0.0
Bahka 53,0.00032263268269075657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baid 54,0.0,0.0,0.0,9.487666034155598e-05,0.0,8.74737578726382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baldor 55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001392757660167131,0.0,0.0
Balfor 56,0.0,0.0,0.0,0.0014596409283316304,0.00026502352083747436,1.345750121117511e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ballora 57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002663622526636225
Banak 58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.0,0.0,0.0
Bandarek 59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015467904098994585,0.0
Banger 60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000630119722747322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bantur 61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375185635209936e-05,0.0026824259189404415,0.0,0.0,0.0
Barba 62,0.0,0.0,0.0,0.0,0.0,0.0,0.000630715862503942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bardie 63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005455537370430987,0.0,0.0,0.0,0.0,0.0
Bargen 64,0.0,5.96836765144733e-06,0.0,0.0,0.0,0.0,0.0006181015452538632,6.3011972274732205e-06,1.3781223083548664e-05,0.0,0.0,6.789890607317994e-05,0.0,0.0005228151585460171,0.000974124809741248
Barla 65,0.0,0.0,0.0,0.0,0.0,0.00457196174480989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062387213199278e-05,0.0
Barly 66,0.0,0.0,0.0,0.00025300442757748257,0.0,5.83158385817588e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barndy 67,0.0,0.0,0.0,0.0,0.0027562446167097333,3.4989503149055284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barr Hamil 68,0.00467817389901597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bart Lemos 69,0.0018411970070839783,1.842088781310904e-06,0.0,4.2167404596247095e-05,2.126731957337757e-05,0.0011058410871800186,3.893307793234209e-06,3.111702334554676e-05,0.0031007751937984496,0.0,1.8751031306721867e-06,0.0,1.074658688400564e-06,0.0001613627032549435,1.0569930661254862e-05
Basil 70,0.00016131634134537829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bastom 71,0.0,0.0,0.005145797598627788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Batim 72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003424657534246575
Batunon 73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034818941504178273,0.0,0.0
Bay Harkenon 74,0.033231166317147925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bedda 75,0.0,0.0,0.0,0.0,0.0,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bedella 76,0.0,0.0,0.0,0.0,0.0,1.45789596454397e-05,0.0,0.0,0.000918748205569911,0.0,0.0,0.0,0.0,0.0,0.00014269406392694063
Begamon 77,0.0,9.325574455386452e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013601149025069639,0.0032675947409126064,0.0
Belesdan Belesden 78,0.0,0.0,0.0,0.0,0.0,2.91579192908794e-05,0.0,0.0,0.000717772035601493,0.0,0.0,0.0,0.0,0.0,0.0
Belterac 79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002165506573859242,0.0
Ben 80,0.0003687230659322932,4.263119751033807e-05,3.500542584100535e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.339524388127061e-05,0.0,0.0,0.0,0.0
Bendarek 81,0.0,4.591052039574869e-06,0.0,0.0,0.0,1.0766000968940087e-05,0.0,0.0,0.0006784602133439343,0.0,4.673333956444528e-06,0.0,0.00013124062566959504,0.0032577785710036287,2.9270577215782695e-06
Benelek 82,0.0,0.00015131072919162243,0.0,0.0,0.0,2.4640495175391043e-06,0.0,0.0,0.0,0.0,1.711361730528982e-05,0.0,0.0007944603554474479,0.0031458666928096033,9.646922631680494e-05
Benini 83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020928462709284626
Benis 84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106318347509113,0.0,0.0,0.0,0.0
Benoria 85,0.0,0.0,0.0,0.0,0.0,0.0,0.0004730368968779565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berchar Berch 86,0.0,0.0,0.0,0.007405007636414125,0.0,4.267012579153083e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berdine 87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004526593738211996,0.0,0.0,0.0
Besel 88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005658242172764994,0.0,0.0,0.0
Besic 89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002663622526636225
Bessel 90,0.0,0.0,0.0,9.487666034155598e-05,0.0,8.74737578726382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bessera 91,0.0,0.0,0.0,0.0,0.0004306632213608958,8.74737578726382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bestrum 92,0.0,0.0,0.0,0.0,0.010551248923341947,4.37368789363191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bethany 93,0.0,0.0,0.01078167115902965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Betrice 94,0.0,0.0,0.0,0.0,0.0,0.0,0.01151056449069694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Betsy 95,0.00016131634134537829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Betty Musgrave Blake 96,0.0025810614615260526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bill Duff 97,0.003871592192289079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
